uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final
29421,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,500,0,10,140,74,10,82,46,0.0675675675675675,0.05,0.0549485880719858,0.8713797606147523,0.0757203161905174,0.0
5978,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,516,0,10,140,74,10,55,32,0.2567567567567567,0.45,0.5028265852094329,0.8693453935682233,0.5334008634124733,0.0
17307,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,497,0,10,140,74,10,14,11,0.2162162162162162,0.5,0.5343119788410245,0.8539621253855458,0.5348181215499326,0.0
17307,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,499,0,10,140,74,10,14,11,0.2027027027027027,0.5,0.551777832305514,0.8593053306905469,0.5975860918836926,0.0
6323,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,450,0,10,140,75,10,35,22,0.2,0.35,0.3525528418218082,0.8686096970379756,0.4172440392854479,0.0
6323,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,450,0,10,140,75,10,35,22,0.2533333333333333,0.4,0.3759994263978893,0.8695523009739675,0.3835274372600223,0.0
41335,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,500,0,10,140,75,10,47,28,0.2,0.45,0.3946342978439159,0.8569983668249243,0.3676165782531881,0.0
6323,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,450,0,10,140,75,10,35,22,0.2533333333333333,0.4,0.3759994263978893,0.8695523009739675,0.3835274372600223,0.0
58604,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,518,0,10,140,75,10,26,18,0.2933333333333333,0.65,0.7055071888250454,0.8529884706203156,0.743417562184977,0.0
58604,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,517,0,10,140,75,10,26,18,0.3066666666666666,0.7,0.7401688998506528,0.8528944185056844,0.7559667235499278,0.0
58604,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,518,0,10,140,75,10,26,18,0.2933333333333333,0.65,0.7055071888250454,0.8529884706203156,0.743417562184977,0.0
14918,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,513,1,10,140,75,10,52,30,0.16,0.55,0.4989897827650117,0.7646229147944169,0.5000917550801453,0.0
45050,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,509,0,10,140,75,10,23,16,0.2266666666666666,0.6,0.6466101096754798,0.8324913002260383,0.6748327931957963,0.0
14918,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,508,1,10,140,75,10,52,30,0.2533333333333333,0.55,0.5118642856206812,0.7751300769929941,0.553858911126713,0.0
45050,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,509,0,10,140,75,10,23,16,0.2266666666666666,0.6,0.6393275784597204,0.8324913002260383,0.6506515373601286,0.0
45050,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,509,0,10,140,75,10,23,16,0.2266666666666666,0.6,0.6466101096754798,0.8324913002260383,0.6748327931957963,0.0
41335,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,499,0,10,140,75,10,47,28,0.2533333333333333,0.5,0.4274992684114929,0.8566839702500498,0.3727481572005566,0.0
14918,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,513,1,10,140,75,10,52,30,0.16,0.55,0.4989897827650117,0.7646229147944169,0.5000917550801453,0.0
41335,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,499,0,10,140,75,10,47,28,0.2533333333333333,0.5,0.4274992684114929,0.8566839702500498,0.3727481572005566,0.0
61875,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,478,0,10,141,75,10,98,54,0.2,0.4,0.3527779618224375,0.8530992066040229,0.3006261667039531,0.0
55899,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,492,0,10,142,75,10,88,49,0.1466666666666666,0.15,0.1856246546622184,0.8761556421080235,0.2440458692064729,0.0
24573,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,473,0,10,141,75,10,17,13,0.2933333333333333,0.7,0.7253495505880476,0.8693195436543549,0.7289190694066854,0.0
29947,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,489,0,10,142,75,10,11,10,0.3333333333333333,0.65,0.710863838651184,0.8597199959201796,0.7584922587302618,0.0
29947,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,491,0,10,142,75,10,11,10,0.2933333333333333,0.65,0.7162978156218222,0.8597913330171999,0.7784620550158475,0.0
24573,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,472,0,10,141,75,10,17,13,0.2666666666666666,0.65,0.702854153887711,0.8598255382766721,0.7545132464714508,0.0
55899,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,492,0,10,142,75,10,88,49,0.1466666666666666,0.15,0.1856246546622184,0.8761556421080235,0.2440458692064729,0.0
55899,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,492,0,10,142,75,10,88,49,0.1466666666666666,0.15,0.1856246546622184,0.8761556421080235,0.2440458692064729,0.0
24573,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,471,0,10,141,75,10,17,13,0.28,0.65,0.6906378050912064,0.8698141602983771,0.7137700365080395,0.0
69820,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,490,0,10,142,76,10,18,14,0.3026315789473684,0.8,0.8263815064275686,0.8741451171971527,0.8613286174180137,0.0
69820,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,490,0,10,142,76,10,18,14,0.3026315789473684,0.8,0.8263815064275686,0.8741451171971527,0.8613286174180137,0.0
61875,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,483,0,10,141,75,10,98,54,0.1466666666666666,0.35,0.3212256725690155,0.8542925313905466,0.3015607642271729,0.0
29947,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,491,0,10,142,75,10,11,10,0.2933333333333333,0.65,0.7137597793456082,0.8597913330171999,0.7713191978729904,0.0
69820,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,490,0,10,142,76,10,18,14,0.3026315789473684,0.8,0.8263815064275686,0.8741451171971527,0.8613286174180137,0.0
61875,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,483,0,10,141,75,10,98,54,0.1466666666666666,0.35,0.3212256725690155,0.8542925313905466,0.3015607642271729,0.0
36082,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,471,0,10,143,76,10,38,24,0.2894736842105263,0.6,0.6717783909158213,0.864606626288759,0.7209115317087453,0.0
20897,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,499,0,10,143,76,10,37,23,0.3421052631578947,0.55,0.6162461038312349,0.8672914244508249,0.6675986232120134,0.0
18295,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,506,0,10,143,76,10,48,29,0.1578947368421052,0.45,0.4147869757450523,0.851221059739046,0.428079145656545,0.0
54017,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,505,0,10,143,76,10,18,13,0.2105263157894736,0.55,0.5763953767769879,0.8473588340853057,0.5767910484338503,0.0
36082,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,469,0,10,143,76,10,38,24,0.3684210526315789,0.7,0.7600796498100124,0.8733836977716152,0.8022250281538208,0.0
20897,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,499,0,10,143,76,10,37,23,0.3421052631578947,0.55,0.6162461038312349,0.8672914244508249,0.6675986232120134,0.0
20897,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,504,0,10,143,76,10,37,23,0.3421052631578947,0.55,0.6213133645013716,0.8672914244508249,0.6901346696818833,0.0
54017,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,505,0,10,143,76,10,18,13,0.2236842105263158,0.6,0.6081611471081713,0.8475151638420255,0.5765132706560725,0.0
15783,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,477,0,10,143,76,10,48,28,0.2368421052631578,0.45,0.4224473520990583,0.866743252255257,0.395604125836324,0.0
54017,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,505,0,10,143,76,10,18,13,0.2105263157894736,0.55,0.5763953767769879,0.8473588340853057,0.5767910484338503,0.0
18295,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,506,0,10,143,76,10,48,29,0.1578947368421052,0.45,0.4147869757450523,0.851221059739046,0.428079145656545,0.0
36082,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,468,0,10,143,76,10,38,24,0.3552631578947368,0.65,0.7216637724566611,0.8774147953300205,0.7813744949580863,0.0
15783,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,497,0,10,143,76,10,48,28,0.2105263157894736,0.45,0.4371631666711608,0.8699197844529788,0.448027738730138,0.0
18295,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,508,0,10,143,76,10,48,29,0.1710526315789473,0.4,0.3795101236269266,0.8599300131615669,0.4114720335134422,0.0
15783,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,497,0,10,143,76,10,48,28,0.2105263157894736,0.45,0.4371631666711608,0.8699197844529788,0.448027738730138,0.0
33943,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,459,0,10,144,76,10,15,12,0.4210526315789473,0.75,0.7997884594165705,0.8778839596125986,0.8405492192276247,0.0
24592,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,475,0,10,146,77,10,42,25,0.1948051948051948,0.7,0.771256381024194,0.8569927021766913,0.8383844936882863,0.0
33943,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,456,0,10,144,76,10,15,12,0.4078947368421052,0.7,0.761003175112911,0.8682711242124131,0.8106095806927849,0.0
38927,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,473,0,10,145,77,10,24,17,0.2987012987012987,0.65,0.6133024668229504,0.8674253658822357,0.6493298187880231,0.0
33943,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,453,0,10,144,76,10,15,12,0.3947368421052631,0.75,0.7938681456804881,0.8673206967107463,0.8157411596401534,0.0
32308,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,488,0,10,144,76,10,141,75,0.1447368421052631,0.1,0.0663024619522904,0.8614471328061952,0.0130409356725146,0.0
38927,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,473,0,10,145,77,10,24,17,0.2987012987012987,0.65,0.6133024668229504,0.8674253658822357,0.6493298187880231,0.0
66390,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,521,1,10,144,77,10,60,34,0.1818181818181818,0.45,0.4113066742797487,0.7355313952893764,0.3574277189099171,0.0
38927,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,473,0,10,145,77,10,24,17,0.2987012987012987,0.65,0.6133024668229504,0.8674253658822357,0.6493298187880231,0.0
66390,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,519,0,10,144,77,10,60,34,0.1688311688311688,0.5,0.4487621625046812,0.8249877873005582,0.3837173707355595,0.0
32308,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,480,0,10,144,76,10,141,75,0.131578947368421,0.0,0.0,0.8607091797264924,0.0,0.0
32308,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,488,0,10,144,76,10,141,75,0.1447368421052631,0.1,0.0663024619522904,0.8614471328061952,0.0130409356725146,0.0
66390,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,522,0,10,144,77,10,60,34,0.1688311688311688,0.45,0.4099939929655937,0.8184145196513946,0.3513615424393289,0.0
24592,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,475,0,10,146,77,10,42,25,0.1948051948051948,0.7,0.771256381024194,0.8569927021766913,0.8383844936882863,0.0
24592,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,495,0,10,146,77,10,42,25,0.2857142857142857,0.7,0.6822131328262723,0.8575678825255809,0.6316725251013176,0.0
69716,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,502,2,10,147,78,10,36,23,0.1794871794871795,0.4,0.4369492303615758,0.6880172377971592,0.4275157558729541,0.0
22035,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,494,0,10,148,78,10,20,14,0.282051282051282,0.7,0.7642613347435844,0.8679724082649264,0.8256565424599481,0.0
30897,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,496,0,10,146,78,10,55,32,0.3461538461538461,0.4,0.3287873931497506,0.8734441386094566,0.2680282091059955,0.0
60863,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,508,0,10,146,77,10,69,39,0.1948051948051948,0.4,0.4964668129549857,0.8630389996565133,0.5667484186350286,0.0
267,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,496,0,10,148,78,10,121,65,0.1923076923076923,0.35,0.3001399096170008,0.8623752980308519,0.2679251433121402,0.0
69716,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,502,2,10,147,78,10,36,23,0.1794871794871795,0.4,0.4369492303615758,0.6880172377971592,0.4275157558729541,0.0
22035,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,494,0,10,148,78,10,20,14,0.282051282051282,0.7,0.7642613347435844,0.8679724082649264,0.8256565424599481,0.0
69716,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,503,2,10,147,78,10,36,23,0.2179487179487179,0.45,0.4692875215098956,0.6883483446533288,0.430015755872954,0.0
30897,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,495,0,10,146,78,10,55,32,0.3461538461538461,0.35,0.2953499017650371,0.8723732264603093,0.2601188523808492,0.0
22035,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,494,0,10,148,78,10,20,14,0.282051282051282,0.7,0.7642613347435844,0.8679724082649264,0.8256565424599481,0.0
60863,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,508,0,10,146,77,10,69,39,0.1948051948051948,0.4,0.4964668129549857,0.8630389996565133,0.5667484186350286,0.0
60863,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,508,0,10,146,77,10,69,39,0.1948051948051948,0.4,0.4964668129549857,0.8630389996565133,0.5667484186350286,0.0
30897,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,496,0,10,146,78,10,55,32,0.3461538461538461,0.4,0.3287873931497506,0.8734441386094566,0.2680282091059955,0.0
267,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,496,0,10,148,78,10,121,65,0.1923076923076923,0.35,0.3001399096170008,0.8623752980308519,0.2679251433121402,0.0
267,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,496,0,10,148,78,10,121,65,0.1923076923076923,0.35,0.3001399096170008,0.8623752980308519,0.2679251433121402,0.0
8858,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,498,0,10,150,80,10,16,13,0.35,0.65,0.7440425748614311,0.8693588765779725,0.8541799482337409,0.0
19741,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,479,0,10,150,80,10,82,45,0.25,0.55,0.4621878139218224,0.8749320747997306,0.4046555012325136,0.0
13014,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,518,0,10,149,79,10,23,16,0.3417721518987341,0.65,0.6038896279016738,0.8693525733511188,0.5920274531110443,0.0
13014,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,519,0,10,149,79,10,23,16,0.3164556962025316,0.6,0.5826526995611765,0.8616660977600552,0.6240506790680939,0.0
8858,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,498,0,10,150,80,10,16,13,0.35,0.65,0.7440425748614311,0.8693588765779725,0.8541799482337409,0.0
31193,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,515,0,10,150,79,10,45,27,0.2025316455696202,0.75,0.7784144699386526,0.8738627062205964,0.7777920896612847,0.0
31193,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,515,0,10,150,79,10,45,27,0.2025316455696202,0.75,0.7784144699386526,0.8738627062205964,0.7777920896612847,0.0
8858,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,498,0,10,150,80,10,16,13,0.35,0.65,0.7440425748614311,0.8693588765779725,0.8541799482337409,0.0
13014,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,516,0,10,149,79,10,23,16,0.3544303797468354,0.65,0.6051260567921064,0.8698944561471394,0.596572907656499,0.0
31193,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,515,0,10,150,79,10,45,27,0.2025316455696202,0.75,0.7784144699386526,0.8738627062205964,0.7777920896612847,0.0
19741,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,479,0,10,150,80,10,82,45,0.25,0.55,0.4621878139218224,0.8749320747997306,0.4046555012325136,0.0
19741,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,479,0,10,150,80,10,82,45,0.25,0.55,0.4621878139218224,0.8749320747997306,0.4046555012325136,0.0
12986,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,621,0,10,150,80,10,16,13,0.0125,0.2,0.2595584404455646,0.9243656508394328,0.2671319936083868,0.0
12986,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,621,0,10,150,80,10,16,13,0.0125,0.2,0.2595584404455646,0.9243656508394328,0.2671319936083868,0.0
12986,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,621,0,10,150,80,10,16,13,0.0125,0.2,0.2595584404455646,0.9243656508394328,0.2671319936083868,0.0
38047,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,476,0,10,151,80,10,20,14,0.2375,0.6,0.6653988848032639,0.8460928661492954,0.722001110989114,0.0
70782,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,462,0,10,150,80,10,36,23,0.375,0.6,0.6175107343034899,0.8619236799789659,0.6032394611322629,0.0
42773,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,488,0,10,150,80,10,12,10,0.2375,0.8,0.8126857990121578,0.8563081670665773,0.8125078110314178,0.0
3304,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,471,0,10,150,80,10,90,50,0.225,0.4,0.4145341122660054,0.8681299406927643,0.4841631362703344,0.0
3304,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,471,0,10,150,80,10,90,50,0.225,0.4,0.4145341122660054,0.8681299406927643,0.4841631362703344,0.0
70782,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,462,0,10,150,80,10,36,23,0.375,0.6,0.6175107343034899,0.8619236799789659,0.6032394611322629,0.0
3304,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,471,0,10,150,80,10,90,50,0.225,0.4,0.4145341122660054,0.8681299406927643,0.4841631362703344,0.0
38047,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,476,0,10,151,80,10,20,14,0.25,0.65,0.6970941438555543,0.8521677049587568,0.7227628002802151,0.0
28452,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,491,0,10,150,80,10,55,32,0.2125,0.5,0.4700610157370522,0.8684455584459206,0.5064185094661101,0.0
42773,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,488,0,10,150,80,10,12,10,0.2375,0.8,0.8126857990121578,0.8563081670665773,0.8125078110314178,0.0
42773,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,488,0,10,150,80,10,12,10,0.2375,0.8,0.8126857990121578,0.8563081670665773,0.8125078110314178,0.0
38047,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,476,0,10,151,80,10,20,14,0.25,0.65,0.6970941438555543,0.8521677049587568,0.7227628002802151,0.0
28452,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,491,0,10,150,80,10,55,32,0.2125,0.5,0.4700610157370522,0.8684455584459206,0.5064185094661101,0.0
28452,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,491,0,10,150,80,10,55,32,0.2125,0.5,0.4700610157370522,0.8684455584459206,0.5064185094661101,0.0
70782,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,462,0,10,150,80,10,36,23,0.375,0.6,0.6175107343034899,0.8619236799789659,0.6032394611322629,0.0
6625,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,495,0,10,152,80,10,11,10,0.3,0.8,0.8560902513817975,0.8748231344880573,0.928679807894204,0.0
6625,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,495,0,10,152,80,10,11,10,0.3,0.8,0.8560902513817975,0.8748231344880573,0.928679807894204,0.0
69469,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,502,0,10,151,80,10,14,12,0.275,0.7,0.6537040498999499,0.8627419829180487,0.6509778929360971,0.0
69875,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,485,0,10,151,80,10,21,15,0.25,0.65,0.6219472067394517,0.8560242490561013,0.5356509823595736,0.0
69469,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,505,0,10,151,80,10,14,12,0.3,0.8,0.7235679547420848,0.8675610879324386,0.6770610151802102,0.0
13472,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,497,0,10,151,80,10,62,35,0.2,0.3,0.3803464598942733,0.850171300651602,0.4431525109737184,0.0
13472,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,498,0,10,151,80,10,62,35,0.175,0.3,0.3864700912479731,0.8578909017968905,0.4630700933913009,0.0
69875,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,493,1,10,151,80,10,21,15,0.1625,0.5,0.5278535028396819,0.7673054095244215,0.5372949736881626,0.0
35488,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,500,0,10,151,80,10,22,16,0.2625,0.7,0.7549742877899982,0.8712248563464551,0.8012630938462981,0.0
13472,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,496,0,10,151,80,10,62,35,0.225,0.4,0.4500058829292489,0.8496112649969263,0.4715500059366159,0.0
35488,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,501,0,10,151,80,10,22,16,0.3,0.75,0.7777736664838992,0.8751924024828339,0.7709950927984984,0.0
69469,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,505,0,10,151,80,10,14,12,0.3,0.8,0.7235679547420848,0.8675610879324386,0.6770610151802102,0.0
6625,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,495,0,10,152,80,10,11,10,0.3,0.8,0.8560902513817975,0.8748231344880573,0.928679807894204,0.0
35488,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,500,0,10,151,80,10,22,16,0.2625,0.7,0.7549742877899982,0.8712248563464551,0.8012630938462981,0.0
69875,22222,20,20,False,1,0.0,stratified,zero,1,0.75,0.99,gpt,491,0,10,151,80,10,21,15,0.2375,0.6,0.59005640539135,0.8625044413414209,0.5369949366079397,0.0
59327,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,482,0,10,138,73,10,24,17,0.2602739726027397,0.5,0.570888490609425,0.8019284673120028,0.5971518580748457,0.0
59327,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,482,0,10,138,73,10,24,17,0.2602739726027397,0.5,0.570888490609425,0.8019284673120028,0.5971518580748457,0.0
3541,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,494,0,10,138,74,10,20,14,0.2702702702702703,0.65,0.732228311191578,0.8003519885155677,0.839186232798849,0.0
59557,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,496,0,10,138,73,10,19,14,0.2465753424657534,0.6,0.6843276109000179,0.8107010239080144,0.771390700158115,0.0
59557,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,492,0,10,138,73,10,19,14,0.2602739726027397,0.6,0.6770112028441817,0.8056373897548631,0.7402115810745841,0.0
3541,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,494,0,10,138,74,10,20,14,0.2702702702702703,0.65,0.732228311191578,0.8003519885155677,0.839186232798849,0.0
59557,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,496,0,10,138,73,10,19,14,0.2328767123287671,0.65,0.7123535614602956,0.8056700247131197,0.7573064510738658,0.0
57977,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,495,0,10,138,73,10,22,16,0.2328767123287671,0.5,0.5268178352289777,0.8045474656550323,0.5192819654545662,0.0
57977,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,500,0,10,138,73,10,22,16,0.2328767123287671,0.5,0.5273903560461143,0.8054317567875833,0.5220597432323439,0.0
13656,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,522,0,10,138,73,10,12,11,0.3698630136986301,0.7,0.7597586497036322,0.8025992535916936,0.8252981508515564,0.0
57977,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,503,0,10,138,73,10,22,16,0.273972602739726,0.55,0.5413553515566313,0.8048276315161343,0.4634861436293326,0.0
13656,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,522,0,10,138,73,10,12,11,0.3698630136986301,0.7,0.7597586497036322,0.8025992535916936,0.8252981508515564,0.0
3541,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,494,0,10,138,74,10,20,14,0.2702702702702703,0.65,0.732228311191578,0.8003519885155677,0.839186232798849,0.0
59327,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,482,0,10,138,73,10,24,17,0.2602739726027397,0.5,0.570888490609425,0.8019284673120028,0.5971518580748457,0.0
13656,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,522,0,10,138,73,10,12,11,0.3698630136986301,0.7,0.7597586497036322,0.8025992535916936,0.8252981508515564,0.0
11188,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,482,0,10,139,74,10,26,17,0.3108108108108108,0.65,0.6283886580477996,0.8107353423698669,0.6639107291487322,0.0
29421,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,500,0,10,140,74,10,82,46,0.1486486486486486,0.25,0.2382156656549784,0.8089014868452205,0.2398964024022073,0.0
60450,22222,20,20,False,1,0.0,stratified,zero,2,0.75,0.99,gpt,510,0,10,139,74,10,90,50,0.081081081081081,0.25,0.3696519269860467,0.8068564776572899,0.452838940814947,0.0
