uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final,novelty,popular
13014,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1821,0,10,149,79,10,23,16,0.1518987341772152,0.4,0.4858273102442202,0.8075134920395082,0.5456640169256268,1.0,0.5478362573099417,0.0
31193,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1817,1,10,150,79,10,45,27,0.2278481012658227,0.55,0.5935371105470504,0.8047466386435703,0.6249755722433741,1.0,0.5124444444444446,0.0
8858,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1757,2,10,150,80,10,16,13,0.225,0.45,0.5447187845998581,0.7104155821382107,0.6239436335508317,0.9,0.2598870056497174,0.0
13014,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1834,3,10,149,79,10,23,16,0.189873417721519,0.4,0.4318475511404942,0.8021680688048751,0.4318127834497803,1.0,0.5814035087719299,0.0
13014,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1709,0,10,149,79,10,23,16,0.2911392405063291,0.3888888888888889,0.3019303417521954,0.8053450776337557,0.2170119051246502,0.8333333333333334,0.3970760233918129,0.0
28452,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1634,1,10,150,80,10,55,32,0.15,0.3,0.4246427522508736,0.7900161843406537,0.5159582469044544,0.8,0.4234444444444444,0.0
70782,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1691,0,10,150,80,10,36,23,0.1,0.3,0.3266622154506775,0.793228591788377,0.2943833634545708,0.8,0.3004761904761904,0.0
38047,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1781,3,10,151,80,10,20,14,0.2625,0.7222222222222222,0.6897739641089228,0.786233393302556,0.6453096921234176,0.1666666666666666,0.3544827586206895,0.0
38047,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1763,0,10,151,80,10,20,14,0.2625,0.7222222222222222,0.6487230842922237,0.7766920320510711,0.6153619936708171,0.1666666666666666,0.330919540229885,0.0
42773,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1747,0,10,150,80,10,12,10,0.075,0.2,0.215836253260569,0.7981812377369618,0.2447330037093969,0.9,0.1115555555555555,0.0
38047,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1771,3,10,151,80,10,20,14,0.2125,0.6111111111111112,0.6322401130990981,0.7757457859806871,0.6360727190384052,0.2222222222222222,0.3639080459770116,0.0
42773,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1737,0,10,150,80,10,12,10,0.125,0.5,0.5393989556553815,0.7935029490075834,0.5454781355555349,0.95,0.3123333333333332,0.0
28452,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1755,0,10,150,80,10,55,32,0.025,0.1,0.1259735751918822,0.8014439995948776,0.1507672779576804,0.9,0.2598888888888888,0.0
70782,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1689,0,10,150,80,10,36,23,0.1625,0.4,0.3894749080534809,0.786135844229541,0.2917820992646843,0.9,0.2742857142857142,0.0
28452,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1767,0,10,150,80,10,55,32,0.175,0.35,0.419381699324208,0.7822820032206347,0.4903975524389611,1.0,0.2116666666666666,0.0
3304,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1761,5,10,150,80,10,90,50,0.1875,0.4736842105263157,0.4806562091329917,0.6387032734850719,0.4267645908940515,1.0,0.3656969696969697,0.0
42773,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1747,0,10,150,80,10,12,10,0.075,0.2,0.215836253260569,0.7981812377369618,0.2447330037093969,0.9,0.1115555555555555,0.0
3304,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1783,10,10,150,80,10,90,50,0.1375,0.35,0.3839498805480487,0.50062241317799,0.3916091186505273,0.9,0.4732121212121211,0.0
70782,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1780,11,10,150,80,10,36,23,0.025,0.1578947368421052,0.1726144096132396,0.309145441189649,0.1912693138067914,0.7894736842105263,0.4721428571428571,0.0
3304,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1750,9,10,150,80,10,90,50,0.2125,0.375,0.4092711928174579,0.7939033419698229,0.4109258796758797,0.1875,0.5957575757575758,0.0
13472,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1711,0,10,151,80,10,62,35,0.15,0.45,0.4163753283820198,0.7947019546960071,0.4136768374384473,0.85,0.3577777777777777,0.0
69469,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1488,0,10,151,80,10,14,12,0.2875,0.6842105263157895,0.6293173399824978,0.7878943228377014,0.6109340246051995,0.7368421052631579,0.2606896551724137,0.0
69875,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1776,7,10,151,80,10,21,15,0.125,0.5263157894736842,0.5978639442303396,0.7952801654024153,0.6428224526094006,1.0,0.4037288135593219,0.0
13472,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1720,0,10,151,80,10,62,35,0.15,0.4,0.3840370372337,0.7921618368503669,0.4111768374384473,0.8,0.3445555555555555,0.0
69469,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1637,0,10,151,80,10,14,12,0.2625,0.631578947368421,0.6842782716826761,0.7917724158365993,0.7196502922692428,0.631578947368421,0.2816091954022988,0.0
35488,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1629,0,10,151,80,10,22,16,0.2625,0.7,0.7622238280327983,0.7829580947860321,0.8109300935132977,0.65,0.258735632183908,0.0
6625,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1757,0,10,152,80,10,11,10,0.4125,0.7368421052631579,0.7388810328799246,0.7878553093428937,0.7043548097748031,0.6842105263157895,0.3067796610169491,0.0
6625,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1730,0,10,152,80,10,11,10,0.3125,0.65,0.6858098957726253,0.7894602593251546,0.7093820633700664,0.75,0.2535593220338982,0.0
35488,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1629,0,10,151,80,10,22,16,0.2625,0.7,0.7622238280327983,0.7829580947860321,0.8109300935132977,0.65,0.258735632183908,0.0
35488,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1737,0,10,151,80,10,22,16,0.3,0.6842105263157895,0.6664077492042726,0.7792653959852925,0.6270373957782299,0.7368421052631579,0.2679310344827587,0.0
69469,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1759,0,10,151,80,10,14,12,0.25,0.6111111111111112,0.50649848269196,0.79199321596673,0.4514955904661787,0.7222222222222222,0.2859770114942528,0.0
6625,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1754,0,10,152,80,10,11,10,0.425,0.75,0.7476432246523946,0.792277672610397,0.7074704026193963,0.5,0.3708474576271186,0.0
13472,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1720,0,10,151,80,10,62,35,0.15,0.4,0.3840370372337,0.7921618368503669,0.4111768374384473,0.8,0.3445555555555555,0.0
69875,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1777,7,10,151,80,10,21,15,0.1125,0.45,0.5248243641613949,0.7180318854952223,0.5505670101742083,0.95,0.4038418079096044,0.0
69875,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1777,7,10,151,80,10,21,15,0.1125,0.45,0.5248243641613949,0.7180318854952223,0.5505670101742083,0.95,0.4038418079096044,0.0
57977,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1654,3,10,138,73,10,22,16,0.1232876712328767,0.25,0.3163922306488421,0.634610701655399,0.3516962640472702,0.5,0.3348275862068965,0.0
59557,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1716,0,10,138,73,10,19,14,0.2465753424657534,0.5,0.4688786466373276,0.7832037778877922,0.4722706578098735,0.6111111111111112,0.4113793103448275,0.0
59327,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1726,4,10,138,73,10,24,17,0.273972602739726,0.6,0.625296069760436,0.7841402116907713,0.626011732720324,0.85,0.5072316384180791,0.0
13656,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1672,1,10,138,73,10,12,11,0.1780821917808219,0.4,0.3941144138537977,0.7919719739113691,0.3841419616245467,1.0,0.4147126436781608,0.0
59557,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1765,0,10,138,73,10,19,14,0.3150684931506849,0.4736842105263157,0.4111020912298733,0.7865531836164199,0.3768713039264612,0.3684210526315789,0.3381609195402298,0.0
3541,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1775,1,10,138,74,10,20,14,0.1351351351351351,0.45,0.513962696399469,0.7883805708043364,0.5413554088670187,1.0,0.2351412429378531,0.0
57977,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1725,2,10,138,73,10,22,16,0.1232876712328767,0.4736842105263157,0.5154400149239224,0.7150059356667696,0.5216899871352372,0.7894736842105263,0.1873563218390804,0.0
59327,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1771,3,10,138,73,10,24,17,0.1917808219178082,0.7,0.7661711695580934,0.7179399243046637,0.8484844784128839,0.75,0.6392090395480224,0.0
57977,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1750,0,10,138,73,10,22,16,0.1917808219178082,0.4210526315789473,0.3988230619088385,0.7881882133190783,0.3978046158121928,0.631578947368421,0.2717241379310344,0.0
59557,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1803,8,10,138,73,10,19,14,0.0684931506849315,0.1578947368421052,0.1058613271507213,0.6294506962554709,0.0271483986022848,0.5789473684210527,0.294367816091954,0.0
59327,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1776,1,10,138,73,10,24,17,0.136986301369863,0.4,0.3878621273987423,0.799263536591981,0.4001815418843282,0.7,0.6882485875706214,0.0
13656,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,2041,0,10,138,73,10,12,11,0.0684931506849315,0.25,0.192462161383728,0.789787959719462,0.1374368918834863,0.85,0.3102298850574713,0.0
3541,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1762,1,10,138,74,10,20,14,0.2567567567567567,0.7,0.6931354355708794,0.7856676238597357,0.6504136654968697,0.85,0.2719774011299435,0.0
13656,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1693,1,10,138,73,10,12,11,0.1506849315068493,0.3888888888888889,0.3226140199697618,0.7914503729805077,0.2843782034958506,0.6666666666666666,0.4526436781609194,0.0
3541,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1860,2,10,138,74,10,20,14,0.1216216216216216,0.45,0.4532829028185838,0.7066657309273922,0.4922654658722769,0.85,0.2658757062146892,0.0
11188,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1722,0,10,139,74,10,26,17,0.2162162162162162,0.6,0.5429374830332956,0.7921347742965003,0.5217328865664779,1.0,0.3751412429378531,0.0
11188,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1919,1,10,139,74,10,26,17,0.2567567567567567,0.4210526315789473,0.502728227948243,0.7887273691279946,0.5258833353382808,0.8421052631578947,0.3293785310734464,0.0
17307,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1751,1,10,140,74,10,14,11,0.1216216216216216,0.4,0.4828159185073785,0.7999870100886416,0.5303319674391656,1.0,0.1766101694915254,0.0
60450,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1799,6,10,139,74,10,90,50,0.0405405405405405,0.2,0.2629325749700437,0.4998973705244768,0.3678812647620697,0.85,0.2705555555555555,0.0
17307,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1711,0,10,140,74,10,14,11,0.1216216216216216,0.45,0.4630194000464439,0.7960712869557952,0.430313374920573,1.0,0.1883615819209039,0.0
17307,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1720,5,10,140,74,10,14,11,0.1486486486486486,0.6,0.6102649906167162,0.7906777196868321,0.6053373836345972,1.0,0.2641807909604519,0.0
5978,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1775,0,10,140,74,10,55,32,0.081081081081081,0.15,0.1309143364847031,0.7926012845006255,0.1332733084339121,0.9,0.2064367816091953,0.0
60450,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1754,1,10,139,74,10,90,50,0.0945945945945946,0.4117647058823529,0.4880644419540778,0.785271747432409,0.5811789565682299,0.5882352941176471,0.3153333333333332,0.0
5978,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1728,1,10,140,74,10,55,32,0.1756756756756756,0.35,0.474590096969456,0.7873667237049421,0.6035342768256855,0.7,0.4939080459770113,0.0
11188,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1726,0,10,139,74,10,26,17,0.2432432432432432,0.65,0.5612222896124516,0.7896327363436777,0.4704724109310023,1.0,0.3941242937853107,0.0
29421,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1755,2,10,140,74,10,82,46,0.1216216216216216,0.25,0.2546913010914133,0.7769613105093546,0.2801028832278832,0.3125,0.6060714285714285,0.0
60450,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1807,3,10,139,74,10,90,50,0.054054054054054,0.25,0.3636626619454861,0.7023026903773345,0.4437317979578042,1.0,0.2685555555555555,0.0
29421,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1762,0,10,140,74,10,82,46,0.1351351351351351,0.25,0.2061350695144018,0.7753341007868335,0.1668619574869574,0.4375,0.4583333333333333,0.0
29421,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1840,5,10,140,74,10,82,46,0.1621621621621621,0.3529411764705882,0.408946975645657,0.7841777741168926,0.4567234860487456,0.5294117647058824,0.7494047619047616,0.0
5978,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1787,0,10,140,74,10,55,32,0.1486486486486486,0.25,0.1872618437376478,0.7811830863669508,0.1197885241693291,1.0,0.4072413793103447,0.0
6323,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1623,2,10,140,75,10,35,22,0.2266666666666666,0.6,0.638492909831202,0.7190897024973597,0.669569381212183,0.65,0.391345029239766,0.0
6323,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1680,1,10,140,75,10,35,22,0.36,0.8,0.7886647931640866,0.7204732477623209,0.765311930931126,0.65,0.4203508771929824,0.0
6323,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1713,2,10,140,75,10,35,22,0.1333333333333333,0.2222222222222222,0.1915288212803099,0.782883760733677,0.1769845033325425,0.5,0.4116959064327485,0.0
45050,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1760,3,10,140,75,10,23,16,0.2133333333333333,0.45,0.3828065119647982,0.7082394097283001,0.3444308056924156,1.0,0.2797701149425288,0.0
45050,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1756,0,10,140,75,10,23,16,0.1466666666666666,0.35,0.430932817547532,0.7908256985954447,0.5074144938309025,1.0,0.2496551724137931,0.0
41335,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1779,11,10,140,75,10,47,28,0.08,0.2631578947368421,0.2441438404255703,0.6280236425672704,0.2447976244782501,0.3157894736842105,0.6669999999999999,0.0
41335,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1838,7,10,140,75,10,47,28,0.08,0.1578947368421052,0.1647332924464837,0.6307912422525871,0.1905438481819449,0.5789473684210527,0.3497777777777778,0.0
45050,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1686,5,10,140,75,10,23,16,0.0933333333333333,0.2631578947368421,0.3236327231562938,0.4910117800153468,0.3462404283204348,0.5263157894736842,0.3358620689655172,0.0
41335,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1813,10,10,140,75,10,47,28,0.0533333333333333,0.15,0.1594254790816034,0.5704781806099578,0.2007125358731395,1.0,0.2096666666666666,0.0
14918,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1847,0,10,140,75,10,52,30,0.24,0.5789473684210527,0.5693233371129638,0.7810950811144537,0.5326151836865541,0.631578947368421,0.2589655172413793,0.0
58604,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1665,2,10,140,75,10,26,18,0.0266666666666666,0.25,0.3489135808600379,0.8148038896588771,0.3997617402377464,1.0,0.1539080459770115,0.0
14918,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1789,0,10,140,75,10,52,30,0.2266666666666666,0.4736842105263157,0.3914838435716323,0.7873066149522625,0.3399978703425013,0.5263157894736842,0.2645977011494253,0.0
58604,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1707,5,10,140,75,10,26,18,0.2533333333333333,0.5263157894736842,0.5354127856907809,0.7887672463210867,0.4874766803905634,0.7894736842105263,0.5510344827586208,0.0
14918,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1803,6,10,140,75,10,52,30,0.3066666666666666,0.5789473684210527,0.5329778003917758,0.7866099567938427,0.5602763597997424,0.5789473684210527,0.4505747126436783,0.0
58604,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1702,1,10,140,75,10,26,18,0.1466666666666666,0.4736842105263157,0.4735293553783822,0.7788679576167019,0.4215210040715174,0.8421052631578947,0.3143678160919541,0.0
61875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1741,0,10,141,75,10,98,54,0.2266666666666666,0.3333333333333333,0.2688567201464443,0.7864124035027733,0.2006811452889884,0.4444444444444444,0.5739181286549709,0.0
61875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1692,3,10,141,75,10,98,54,0.08,0.1666666666666666,0.2562799303728614,0.7812463171136801,0.3039920636734362,0.3333333333333333,0.4942690058479532,0.0
55899,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1726,9,10,142,75,10,88,49,0.0533333333333333,0.2,0.164471222636365,0.8174760820443485,0.1461942018250067,0.3,0.7342690058479533,0.0
24573,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1755,3,10,141,75,10,17,13,0.2533333333333333,0.631578947368421,0.6741951564875134,0.7893905335878267,0.704845652464603,0.5789473684210527,0.4021111111111112,0.0
55899,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1751,3,10,142,75,10,88,49,0.12,0.1764705882352941,0.2575499533899903,0.778596963543621,0.3029882602979489,0.3529411764705882,0.5635087719298245,0.0
55899,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1800,4,10,142,75,10,88,49,0.0666666666666666,0.1,0.1251272971117577,0.703245978402891,0.1471958493862518,0.35,0.5175438596491229,0.0
29947,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1731,1,10,142,75,10,11,10,0.2133333333333333,0.75,0.7940960629165686,0.7917140153856306,0.8252669962906032,0.55,0.2449717514124294,0.0
69820,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1763,6,10,142,76,10,18,14,0.1710526315789473,0.4210526315789473,0.5638438638165787,0.5552240562098217,0.7246539575609153,1.0,0.234,0.0
24573,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1765,3,10,141,75,10,17,13,0.2,0.5,0.5053842197497351,0.7945240680939651,0.5585298009524016,1.0,0.296,0.0
24573,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1692,2,10,141,75,10,17,13,0.1733333333333333,0.45,0.4152935880364099,0.7121907436679958,0.4067125517241615,0.75,0.2954444444444445,0.0
29947,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1716,0,10,142,75,10,11,10,0.1866666666666666,0.5789473684210527,0.5654459018036606,0.7860402642095293,0.603123476563268,0.9473684210526316,0.1946892655367231,0.0
69820,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1759,7,10,142,76,10,18,14,0.0526315789473684,0.2,0.2977830101394906,0.5716784988659336,0.3772661853969903,1.0,0.2013333333333333,0.0
29947,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1781,1,10,142,75,10,11,10,0.12,0.5789473684210527,0.561099969909146,0.7161741963079956,0.587598285380182,0.7368421052631579,0.2493785310734463,0.0
61875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1905,0,10,141,75,10,98,54,0.1866666666666666,0.1176470588235294,0.0903187629282237,0.776474593414583,0.0616691795325013,0.2941176470588235,0.4840935672514621,0.0
69820,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1745,3,10,142,76,10,18,14,0.3552631578947368,0.6,0.6476451118994438,0.7881408463998878,0.7051269638943787,0.7,0.2691111111111111,0.0
54017,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1707,0,10,143,76,10,18,13,0.2105263157894736,0.6666666666666666,0.5808945303494989,0.784245451876462,0.5374591639297521,0.7222222222222222,0.2406779661016949,0.0
15783,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1701,1,10,143,76,10,48,28,0.1447368421052631,0.4444444444444444,0.3665012986563692,0.7874608803190208,0.3236993988219478,1.0,0.4748538011695906,0.0
18295,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1798,9,10,143,76,10,48,29,0.1184210526315789,0.35,0.5167416129563499,0.2747977227987612,0.7017088800002886,0.5,0.3564912280701754,0.0
20897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1628,0,10,143,76,10,37,23,0.2763157894736842,0.4736842105263157,0.4367431177299209,0.7839735113580779,0.4574336724145262,1.0,0.3928735632183908,0.0
18295,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1809,2,10,143,76,10,48,29,0.1710526315789473,0.55,0.6663745853297341,0.7139311150811681,0.7930231548207556,0.9,0.2199999999999999,0.0
20897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1737,1,10,143,76,10,37,23,0.1578947368421052,0.3888888888888889,0.3685688791832951,0.7875358948973148,0.3703502561345699,0.7777777777777778,0.4512643678160919,0.0
36082,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1741,0,10,143,76,10,38,24,0.2631578947368421,0.3684210526315789,0.4817824126874404,0.7868782313670443,0.5688095150373137,0.7368421052631579,0.3810344827586209,0.0
18295,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1764,5,10,143,76,10,48,29,0.1447368421052631,0.3157894736842105,0.4772256881305882,0.5554556814101265,0.6431458566418645,0.7894736842105263,0.3183625730994153,0.0
15783,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1715,0,10,143,76,10,48,28,0.1973684210526315,0.5789473684210527,0.6653912905812247,0.7931017965945149,0.7452234087947791,0.8947368421052632,0.5119298245614036,0.0
36082,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1734,0,10,143,76,10,38,24,0.3552631578947368,0.7,0.6876939494036458,0.7891469055201795,0.6572876044663969,0.2,0.3820689655172414,0.0
